FECHA,TMAX,TMIN,NOMBRE
2023-08-26,22.8,12.9,CATAMARCA AERO
2023-08-26,20.7,5.8,CERES AERO
2023-08-26,20.8,10,CHAMICAL AERO
2023-08-26,10,-7.4,CHAPELCO AERO
2023-08-26,19,10.5,CHEPES
2023-08-26,18,8,CHILECITO AERO
2023-08-26,14.5,-0.2,CIPOLLETTI
2023-08-26,14.7,3.4,COMODORO RIVADAVIA AERO
2023-08-26,17.7,,CONCORDIA AERO
2023-08-26,14.7,5.3,CORDOBA AERO
2023-08-26,15.5,9.7,CORDOBA OBSERVATORIO
2023-08-26,13.9,-5.6,CORONEL SUAREZ AERO
2023-08-26,20.5,7.3,CORRIENTES AERO
2023-08-26,,-0.9,DOLORES AERO
2023-08-26,11.2,-4,EL BOLSON AERO
2023-08-26,13.9,-2,EL CALAFATE AERO
2023-08-26,15.5,-1,EL PALOMAR AERO
2023-08-26,,7,ESCUELA DE AVIACION MILITAR AERO
2023-08-26,9.2,-6.6,ESQUEL AERO
2023-08-26,15,0.3,EZEIZA AERO
2023-08-26,21.8,8.7,FORMOSA AERO
2023-08-26,16.2,-3.4,GENERAL PICO AERO
2023-08-26,9.5,0.5,GOBERNADOR GREGORES AERO
2023-08-26,16.2,2,GUALEGUAYCHU AERO
2023-08-26,22.1,9.2,IGUAZU AERO
2023-08-26,21,6,ITUZAINGO
2023-08-26,12.5,3.5,JACHAL
2023-08-26,21,12.2,JUJUY AERO
2023-08-26,19.1,10.4,JUJUY U N
2023-08-26,15.9,-0.5,JUNIN AERO
2023-08-26,13.5,0.6,LA PLATA AERO
2023-08-26,20,-4.6,LA QUIACA OBSERVATORIO
2023-08-26,22.6,12,LA RIOJA AERO
2023-08-26,11.9,0.8,LABOULAYE AERO
2023-08-26,14.5,-1.5,LAS FLORES
2023-08-26,24.2,,LAS LOMITAS
2023-08-26,2,-7.8,MALARGUE AERO
2023-08-26,8.6,-10,MAQUINCHAO
2023-08-26,10.5,1.4,MAR DEL PLATA AERO
2023-08-26,13,-1.2,MARCOS JUAREZ AERO
2023-08-26,14.5,,MARIANO MORENO AERO
2023-08-26,13.4,6.7,MENDOZA AERO
2023-08-26,12.4,4.4,MENDOZA OBSERVATORIO
2023-08-26,18.8,6.5,MERCEDES AERO (CTES)
2023-08-26,14.2,2,MERLO AERO
2023-08-26,20.8,8,METAN
2023-08-26,17.2,8,MONTE CASEROS AERO
2023-08-26,15.5,3.4,MORON AERO
2023-08-26,13.7,-2.6,NEUQUEN AERO
2023-08-26,16,0.1,NUEVE DE JULIO
2023-08-26,21,8,OBERA
2023-08-26,13.6,-3.5,OLAVARRIA AERO
2023-08-26,25.4,14.8,ORAN AERO
2023-08-26,17.5,5.3,PARANA AERO
2023-08-26,12.2,-1.7,PASO DE INDIOS
2023-08-26,18.5,6.3,PASO DE LOS LIBRES AERO
2023-08-26,16.5,-4.5,PEHUAJO AERO
2023-08-26,10.5,-2,PERITO MORENO AERO
2023-08-26,13.6,-3,PIGUE AERO
2023-08-26,14.7,4.3,PILAR OBSERVATORIO
2023-08-26,19.7,8.6,POSADAS AERO
2023-08-26,22.4,5,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-08-26,11.8,-0.8,PUERTO DESEADO AERO
2023-08-26,13.8,-0.2,PUERTO MADRYN AERO
2023-08-26,13.2,1,PUNTA INDIO B.A.
2023-08-26,18.2,3.7,RAFAELA AERO
2023-08-26,19.6,6.2,RECONQUISTA AERO
2023-08-26,21.5,5.5,RESISTENCIA AERO
2023-08-26,11.7,4.7,RIO CUARTO AERO
2023-08-26,7.5,0.5,RIO GALLEGOS AERO
2023-08-26,4.3,-0.9,RIO GRANDE B.A.
2023-08-26,26.5,11.3,RIVADAVIA
2023-08-26,16.4,-0.2,ROSARIO AERO
2023-08-26,18.6,9.5,SALTA AERO
2023-08-26,13,-6.8,SAN ANTONIO OESTE AERO
2023-08-26,15.4,2.8,SAN FERNANDO AERO
2023-08-26,15.7,7.5,SAN JUAN AERO
2023-08-26,12.6,0.7,SAN JULIAN AERO
2023-08-26,14.7,8.5,SAN LUIS AERO
2023-08-26,15.9,5.5,SAN MARTIN (MZA)
2023-08-26,14.5,2.4,SAN RAFAEL AERO
2023-08-26,11,-0.3,SANTA CRUZ AERO
2023-08-26,16.2,-2.9,SANTA ROSA AERO
2023-08-26,13.4,,SANTA ROSA DE CONLARA AERO
2023-08-26,23.8,10.9,SANTIAGO DEL ESTERO AERO
2023-08-26,18.9,1.3,SAUCE VIEJO AERO
2023-08-26,18.8,4.8,SUNCHALES AERO
2023-08-26,12.5,-3.7,TANDIL AERO
2023-08-26,23.6,12.2,TARTAGAL AERO
2023-08-26,22.8,12,TERMAS DE RIO HONDO AERO
2023-08-26,19.5,0.5,TINOGASTA
2023-08-26,14.4,-1.7,TRELEW AERO
2023-08-26,17,0.3,TRENQUE LAUQUEN
2023-08-26,13.7,-0.1,TRES ARROYOS
2023-08-26,21.2,12.2,TUCUMAN AERO
2023-08-26,8.4,-0.3,USHUAIA AERO
2023-08-26,6.6,-2,USPALLATA
2023-08-26,14,0,VENADO TUERTO AERO
2023-08-26,16,-2,VICTORICA
2023-08-26,15.8,-1.8,VIEDMA AERO
2023-08-26,18.5,-0.9,VILLA DE MARIA DEL RIO SECO
2023-08-26,15.2,6.8,VILLA DOLORES AERO
2023-08-26,11.6,-2,VILLA GESELL AERO
2023-08-26,9.1,-3.2,VILLA REYNOLDS AERO
2023-08-25,16.6,10.5,AEROPARQUE AERO
2023-08-25,14.3,-1.9,AZUL AERO
2023-08-25,14.5,-1.7,BAHIA BLANCA AERO
2023-08-25,5.4,-6.1,BARILOCHE AERO
2023-08-25,-3.5,-14.7,BASE BELGRANO II
2023-08-25,-5.2,-10.4,BASE CARLINI (EX JUBANY)
2023-08-25,-7,-12,BASE ESPERANZA
2023-08-25,-9.9,-13.5,BASE MARAMBIO
2023-08-25,0.2,-6.5,BASE ORCADAS
2023-08-25,-17.6,-20.3,BASE SAN MARTIN
2023-08-25,12.8,-2.6,BENITO JUAREZ AERO
2023-08-25,20.2,10.8,BERNARDO DE IRIGOYEN AERO
2023-08-25,15.5,1.5,BOLIVAR AERO
2023-08-25,16.4,7.9,BUENOS AIRES OBSERVATORIO
2023-08-25,15.3,4,CAMPO DE MAYO AERO
2023-08-25,22.3,8.8,CATAMARCA AERO
2023-08-25,22,4.8,CERES AERO
2023-08-25,20.6,7.3,CHAMICAL AERO
2023-08-25,7.5,-3.4,CHAPELCO AERO
2023-08-25,19,6,CHEPES
2023-08-25,16.4,4.6,CHILECITO AERO
2023-08-25,12.9,2.7,CIPOLLETTI
2023-08-25,12.4,3,COMODORO RIVADAVIA AERO
2023-08-25,18.4,,CONCORDIA AERO
2023-08-25,18,2.4,CORDOBA AERO
2023-08-25,19.3,6.6,CORDOBA OBSERVATORIO
2023-08-25,13.3,-3.6,CORONEL SUAREZ AERO
2023-08-25,22.4,9,CORRIENTES AERO
2023-08-25,,-1.4,DOLORES AERO
2023-08-25,9.5,-2.8,EL BOLSON AERO
2023-08-25,4.9,-4.5,EL CALAFATE AERO
2023-08-25,16.1,3.2,EL PALOMAR AERO
2023-08-25,,3.5,ESCUELA DE AVIACION MILITAR AERO
2023-08-25,7,-4,ESQUEL AERO
2023-08-25,15.5,4.8,EZEIZA AERO
2023-08-25,24,12.8,FORMOSA AERO
2023-08-25,15.5,5.7,GENERAL PICO AERO
2023-08-25,8,-3.2,GOBERNADOR GREGORES AERO
2023-08-25,17.4,5.8,GUALEGUAYCHU AERO
2023-08-25,24.1,16.4,IGUAZU AERO
2023-08-25,24,9.5,ITUZAINGO
2023-08-25,10.5,-1.5,JACHAL
2023-08-25,20.9,9.7,JUJUY AERO
2023-08-25,19,10.4,JUJUY U N
2023-08-25,17.2,5.6,JUNIN AERO
2023-08-25,15,4.6,LA PLATA AERO
2023-08-25,19,-4.4,LA QUIACA OBSERVATORIO
2023-08-25,20.7,9.4,LA RIOJA AERO
2023-08-25,14.5,6.6,LABOULAYE AERO
2023-08-25,15.5,1.1,LAS FLORES
2023-08-25,24.2,,LAS LOMITAS
2023-08-25,3.8,-7.1,MALARGUE AERO
2023-08-25,7.2,-6.8,MAQUINCHAO
2023-08-25,14.5,-0.8,MAR DEL PLATA AERO
2023-08-25,14.3,7.6,MARCOS JUAREZ AERO
2023-08-25,15.5,,MARIANO MORENO AERO
2023-08-25,15,7.3,MENDOZA AERO
2023-08-25,13.4,6.8,MENDOZA OBSERVATORIO
2023-08-25,20.6,6.4,MERCEDES AERO (CTES)
2023-08-25,16.5,6.5,MERLO AERO
2023-08-25,19,6.5,METAN
2023-08-25,19.6,7.8,MONTE CASEROS AERO
2023-08-25,15.6,6.4,MORON AERO
2023-08-25,12.4,-0.2,NEUQUEN AERO
2023-08-25,18.2,6.6,NUEVE DE JULIO
2023-08-25,21,10,OBERA
2023-08-25,14.1,-1.4,OLAVARRIA AERO
2023-08-25,25.5,15.4,ORAN AERO
2023-08-25,15.8,8.7,PARANA AERO
2023-08-25,9.8,0.4,PASO DE INDIOS
2023-08-25,20.1,8.3,PASO DE LOS LIBRES AERO
2023-08-25,17.4,4.4,PEHUAJO AERO
2023-08-25,9,0.5,PERITO MORENO AERO
2023-08-25,12.2,0.6,PIGUE AERO
2023-08-25,17.8,4.1,PILAR OBSERVATORIO
2023-08-25,21.7,11.9,POSADAS AERO
2023-08-25,24.7,9.6,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-08-25,9,-1,PUERTO DESEADO AERO
2023-08-25,13.4,1.6,PUERTO MADRYN AERO
2023-08-25,15.5,3,PUNTA INDIO B.A.
2023-08-25,19.1,2.2,RAFAELA AERO
2023-08-25,21.5,6.6,RECONQUISTA AERO
2023-08-25,23.2,11,RESISTENCIA AERO
2023-08-25,12,6.8,RIO CUARTO AERO
2023-08-25,6.2,-4.3,RIO GALLEGOS AERO
2023-08-25,4.4,-5.2,RIO GRANDE B.A.
2023-08-25,26.5,9.8,RIVADAVIA
2023-08-25,14.8,8.5,ROSARIO AERO
2023-08-25,19.2,8.2,SALTA AERO
2023-08-25,13.1,-3.4,SAN ANTONIO OESTE AERO
2023-08-25,16.2,7.5,SAN FERNANDO AERO
2023-08-25,15.5,3.5,SAN JUAN AERO
2023-08-25,10.3,-2.4,SAN JULIAN AERO
2023-08-25,14.8,6.4,SAN LUIS AERO
2023-08-25,14.9,6.1,SAN MARTIN (MZA)
2023-08-25,13,2.2,SAN RAFAEL AERO
2023-08-25,8,-1.6,SANTA CRUZ AERO
2023-08-25,14.8,2.2,SANTA ROSA AERO
2023-08-25,17.6,,SANTA ROSA DE CONLARA AERO
2023-08-25,23.4,2.8,SANTIAGO DEL ESTERO AERO
2023-08-25,17.6,3.9,SAUCE VIEJO AERO
2023-08-25,19.7,5.1,SUNCHALES AERO
2023-08-25,13.7,-4.4,TANDIL AERO
2023-08-25,25,14,TARTAGAL AERO
2023-08-25,21,3.1,TERMAS DE RIO HONDO AERO
2023-08-25,18.5,3,TINOGASTA
2023-08-25,12.9,2.3,TRELEW AERO
2023-08-25,16.1,8,TRENQUE LAUQUEN
2023-08-25,14,-0.3,TRES ARROYOS
2023-08-25,20.2,7.6,TUCUMAN AERO
2023-08-25,3,-3.3,USHUAIA AERO
2023-08-25,10.2,-1,USPALLATA
2023-08-25,16.5,7.3,VENADO TUERTO AERO
2023-08-25,14,1.5,VICTORICA
2023-08-25,12.6,0.4,VIEDMA AERO
2023-08-25,20.5,1.6,VILLA DE MARIA DEL RIO SECO
2023-08-25,18.6,7.6,VILLA DOLORES AERO
2023-08-25,14.4,-3,VILLA GESELL AERO
2023-08-25,15,1.8,VILLA REYNOLDS AERO
2023-08-24,16.1,12,AEROPARQUE AERO
2023-08-24,14.6,-2.3,AZUL AERO
2023-08-24,14,-2.8,BAHIA BLANCA AERO
2023-08-24,5.1,-2.9,BARILOCHE AERO
2023-08-24,-6,-11.1,BASE BELGRANO II
2023-08-24,-2,-8.8,BASE CARLINI (EX JUBANY)
2023-08-24,-2.9,-12.7,BASE ESPERANZA
2023-08-24,-11.4,-16.4,BASE MARAMBIO
2023-08-24,-0.2,-3.6,BASE ORCADAS
2023-08-24,-17.8,-20.7,BASE SAN MARTIN
2023-08-24,12.7,-2.1,BENITO JUAREZ AERO
2023-08-24,27.5,15.6,BERNARDO DE IRIGOYEN AERO
2023-08-24,16.6,1,BOLIVAR AERO
2023-08-24,16.1,10.2,BUENOS AIRES OBSERVATORIO
2023-08-24,15,9,CAMPO DE MAYO AERO
2023-08-24,22,10.4,CATAMARCA AERO
2023-08-24,22.5,4.8,CERES AERO
2023-08-24,21.5,10.2,CHAMICAL AERO
2023-08-24,6.1,-2,CHAPELCO AERO
2023-08-24,19,9,CHEPES
2023-08-24,18,5.2,CHILECITO AERO
2023-08-24,13,2.6,CIPOLLETTI
2023-08-24,13.6,2.4,COMODORO RIVADAVIA AERO
2023-08-24,20.6,,CONCORDIA AERO
2023-08-24,20.9,8,CORDOBA AERO
2023-08-24,20.7,11.2,CORDOBA OBSERVATORIO
2023-08-24,13.4,-1.2,CORONEL SUAREZ AERO
2023-08-24,23.4,12,CORRIENTES AERO
2023-08-24,,0.7,DOLORES AERO
2023-08-24,10.2,-3.7,EL BOLSON AERO
2023-08-24,8.5,2.5,EL CALAFATE AERO
2023-08-24,15.5,7.5,EL PALOMAR AERO
2023-08-24,,8.6,ESCUELA DE AVIACION MILITAR AERO
2023-08-24,5.6,-0.8,ESQUEL AERO
2023-08-24,14.9,7.9,EZEIZA AERO
2023-08-24,21.5,14.8,FORMOSA AERO
2023-08-24,17.4,2.5,GENERAL PICO AERO
2023-08-24,8.6,1.5,GOBERNADOR GREGORES AERO
2023-08-24,16.2,7.5,GUALEGUAYCHU AERO
2023-08-24,29.3,18.5,IGUAZU AERO
2023-08-24,22.5,13.6,ITUZAINGO
2023-08-24,14.5,-1.5,JACHAL
2023-08-24,21.5,8.4,JUJUY AERO
2023-08-24,20.4,6.1,JUJUY U N
2023-08-24,15.4,8.6,JUNIN AERO
2023-08-24,15.2,7.6,LA PLATA AERO
2023-08-24,21.8,-5,LA QUIACA OBSERVATORIO
2023-08-24,21,6.8,LA RIOJA AERO
2023-08-24,13,9.2,LABOULAYE AERO
2023-08-24,15.5,1.8,LAS FLORES
2023-08-24,25.4,,LAS LOMITAS
2023-08-24,4.5,-4.8,MALARGUE AERO
2023-08-24,6,-6,MAQUINCHAO
2023-08-24,13.7,-0.5,MAR DEL PLATA AERO
2023-08-24,17,6.6,MARCOS JUAREZ AERO
2023-08-24,15,,MARIANO MORENO AERO
2023-08-24,13.1,7.8,MENDOZA AERO
2023-08-24,12.3,7.1,MENDOZA OBSERVATORIO
2023-08-24,21.4,8,MERCEDES AERO (CTES)
2023-08-24,16,8.4,MERLO AERO
2023-08-24,19.6,6.5,METAN
2023-08-24,20.2,8.8,MONTE CASEROS AERO
2023-08-24,15.2,8.4,MORON AERO
2023-08-24,12.6,0.2,NEUQUEN AERO
2023-08-24,17.8,4.6,NUEVE DE JULIO
2023-08-24,24.8,14.8,OBERA
2023-08-24,14.9,-1.8,OLAVARRIA AERO
2023-08-24,23.7,11.9,ORAN AERO
2023-08-24,19,8,PARANA AERO
2023-08-24,9.7,-1.1,PASO DE INDIOS
2023-08-24,21.4,9.5,PASO DE LOS LIBRES AERO
2023-08-24,17.9,3.9,PEHUAJO AERO
2023-08-24,9,1.5,PERITO MORENO AERO
2023-08-24,12.6,1.4,PIGUE AERO
2023-08-24,18.8,9.5,PILAR OBSERVATORIO
2023-08-24,21.4,16.8,POSADAS AERO
2023-08-24,25.1,10.9,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-08-24,12,-0.8,PUERTO DESEADO AERO
2023-08-24,12,-0.4,PUERTO MADRYN AERO
2023-08-24,15,7,PUNTA INDIO B.A.
2023-08-24,20.1,2.9,RAFAELA AERO
2023-08-24,22.3,8.7,RECONQUISTA AERO
2023-08-24,24,12.3,RESISTENCIA AERO
2023-08-24,12.9,6.7,RIO CUARTO AERO
2023-08-24,8.5,-1.2,RIO GALLEGOS AERO
2023-08-24,3.1,-2,RIO GRANDE B.A.
2023-08-24,25.5,14.3,RIVADAVIA
2023-08-24,17,10.2,ROSARIO AERO
2023-08-24,20,7.1,SALTA AERO
2023-08-24,14.5,-1,SAN ANTONIO OESTE AERO
2023-08-24,15.3,8.8,SAN FERNANDO AERO
2023-08-24,16.8,6.5,SAN JUAN AERO
2023-08-24,11,-0.9,SAN JULIAN AERO
2023-08-24,12.9,7.5,SAN LUIS AERO
2023-08-24,15.6,7.2,SAN MARTIN (MZA)
2023-08-24,12,4.1,SAN RAFAEL AERO
2023-08-24,10,0,SANTA CRUZ AERO
2023-08-24,16.2,1.4,SANTA ROSA AERO
2023-08-24,15.6,,SANTA ROSA DE CONLARA AERO
2023-08-24,22.8,8,SANTIAGO DEL ESTERO AERO
2023-08-24,20,3.2,SAUCE VIEJO AERO
2023-08-24,21.4,4,SUNCHALES AERO
2023-08-24,13.5,-3.4,TANDIL AERO
2023-08-24,23.5,11.9,TARTAGAL AERO
2023-08-24,21.8,10,TERMAS DE RIO HONDO AERO
2023-08-24,28.2,4.5,TINOGASTA
2023-08-24,12.4,-0.8,TRELEW AERO
2023-08-24,18.1,6,TRENQUE LAUQUEN
2023-08-24,13.2,-1,TRES ARROYOS
2023-08-24,21.2,9,TUCUMAN AERO
2023-08-24,2.5,-3.2,USHUAIA AERO
2023-08-24,10.5,-2.1,USPALLATA
2023-08-24,14,8.4,VENADO TUERTO AERO
2023-08-24,16,-0.2,VICTORICA
2023-08-24,12.3,-1,VIEDMA AERO
2023-08-24,22,0,VILLA DE MARIA DEL RIO SECO
2023-08-24,17.5,8.8,VILLA DOLORES AERO
2023-08-24,14.1,-0.6,VILLA GESELL AERO
2023-08-24,10.5,7.2,VILLA REYNOLDS AERO
2023-08-23,15.7,11.2,AEROPARQUE AERO
2023-08-23,16.2,6.2,AZUL AERO
2023-08-23,15.7,5.4,BAHIA BLANCA AERO
2023-08-23,4.4,-1.4,BARILOCHE AERO
2023-08-23,-7.4,-12.1,BASE BELGRANO II
2023-08-23,1,-3.2,BASE CARLINI (EX JUBANY)
2023-08-23,-0.9,-4.8,BASE ESPERANZA
2023-08-23,-2.3,-11.5,BASE MARAMBIO
2023-08-23,0.2,-2,BASE ORCADAS
2023-08-23,-3.6,-19.3,BASE SAN MARTIN
2023-08-23,14.3,4.5,BENITO JUAREZ AERO
2023-08-23,28.7,20.3,BERNARDO DE IRIGOYEN AERO
2023-08-23,16.7,7,BOLIVAR AERO
2023-08-23,15.6,9.5,BUENOS AIRES OBSERVATORIO
2023-08-23,13.7,6.9,CAMPO DE MAYO AERO
2023-08-23,27,4.9,CATAMARCA AERO
2023-08-23,21.8,8.5,CERES AERO
2023-08-23,20.6,9.4,CHAMICAL AERO
2023-08-23,6.8,0.1,CHAPELCO AERO
2023-08-23,18,5.5,CHEPES
2023-08-23,29.6,7.4,CHILECITO AERO
2023-08-23,13.6,3.7,CIPOLLETTI
2023-08-23,10.7,3.8,COMODORO RIVADAVIA AERO
2023-08-23,20.2,,CONCORDIA AERO
2023-08-23,18.6,1.1,CORDOBA AERO
2023-08-23,19,7.8,CORDOBA OBSERVATORIO
2023-08-23,14,5,CORONEL SUAREZ AERO
2023-08-23,26.5,17.4,CORRIENTES AERO
2023-08-23,,6.1,DOLORES AERO
2023-08-23,10.1,-0.8,EL BOLSON AERO
2023-08-23,7.9,-1.6,EL CALAFATE AERO
2023-08-23,14.2,6,EL PALOMAR AERO
2023-08-23,,6.2,ESCUELA DE AVIACION MILITAR AERO
2023-08-23,5.8,-2.3,ESQUEL AERO
2023-08-23,14.6,6.3,EZEIZA AERO
2023-08-23,36,20.2,FORMOSA AERO
2023-08-23,18.5,7.5,GENERAL PICO AERO
2023-08-23,6.6,-1,GOBERNADOR GREGORES AERO
2023-08-23,19,6.4,GUALEGUAYCHU AERO
2023-08-23,33.6,21.4,IGUAZU AERO
2023-08-23,32,19,ITUZAINGO
2023-08-23,24,1,JACHAL
2023-08-23,27.5,11.4,JUJUY AERO
2023-08-23,31,15.7,JUJUY U N
2023-08-23,15.3,6.2,JUNIN AERO
2023-08-23,15.2,6.8,LA PLATA AERO
2023-08-23,22.2,-4.5,LA QUIACA OBSERVATORIO
2023-08-23,22.3,9,LA RIOJA AERO
2023-08-23,15.1,7.5,LABOULAYE AERO
2023-08-23,16,7.1,LAS FLORES
2023-08-23,32.6,,LAS LOMITAS
2023-08-23,6,-7.8,MALARGUE AERO
2023-08-23,6,-2.4,MAQUINCHAO
2023-08-23,16.2,5.3,MAR DEL PLATA AERO
2023-08-23,21,3.9,MARCOS JUAREZ AERO
2023-08-23,13.7,,MARIANO MORENO AERO
2023-08-23,11.5,6.2,MENDOZA AERO
2023-08-23,10.6,5.6,MENDOZA OBSERVATORIO
2023-08-23,21.6,14,MERCEDES AERO (CTES)
2023-08-23,14.8,7.5,MERLO AERO
2023-08-23,28.7,6.4,METAN
2023-08-23,20.2,14.1,MONTE CASEROS AERO
2023-08-23,15.4,7.3,MORON AERO
2023-08-23,14.2,1.4,NEUQUEN AERO
2023-08-23,17.1,8.3,NUEVE DE JULIO
2023-08-23,34,23,OBERA
2023-08-23,16.2,5.9,OLAVARRIA AERO
2023-08-23,29.5,11.3,ORAN AERO
2023-08-23,18.9,6.9,PARANA AERO
2023-08-23,7.4,-1.3,PASO DE INDIOS
2023-08-23,22.3,15,PASO DE LOS LIBRES AERO
2023-08-23,18.7,8.2,PEHUAJO AERO
2023-08-23,6.7,0,PERITO MORENO AERO
2023-08-23,13.6,4.4,PIGUE AERO
2023-08-23,18.2,7.5,PILAR OBSERVATORIO
2023-08-23,33,21,POSADAS AERO
2023-08-23,26.2,15.9,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-08-23,7,1.5,PUERTO DESEADO AERO
2023-08-23,11.4,0.8,PUERTO MADRYN AERO
2023-08-23,15.2,9,PUNTA INDIO B.A.
2023-08-23,19.6,4.6,RAFAELA AERO
2023-08-23,22.9,14.5,RECONQUISTA AERO
2023-08-23,25.9,17.5,RESISTENCIA AERO
2023-08-23,13.4,7.9,RIO CUARTO AERO
2023-08-23,6,-0.8,RIO GALLEGOS AERO
2023-08-23,4,-2.8,RIO GRANDE B.A.
2023-08-23,28.5,15.8,RIVADAVIA
2023-08-23,19.6,5.2,ROSARIO AERO
2023-08-23,32,7.5,SALTA AERO
2023-08-23,15.9,1.5,SAN ANTONIO OESTE AERO
2023-08-23,14,6.2,SAN FERNANDO AERO
2023-08-23,14.2,6,SAN JUAN AERO
2023-08-23,7,-0.3,SAN JULIAN AERO
2023-08-23,15,6.4,SAN LUIS AERO
2023-08-23,9,4.2,SAN MARTIN (MZA)
2023-08-23,11.5,3.4,SAN RAFAEL AERO
2023-08-23,6.8,-0.3,SANTA CRUZ AERO
2023-08-23,16.9,6.3,SANTA ROSA AERO
2023-08-23,19.1,,SANTA ROSA DE CONLARA AERO
2023-08-23,23.2,6.4,SANTIAGO DEL ESTERO AERO
2023-08-23,18.8,6,SAUCE VIEJO AERO
2023-08-23,20,5.3,SUNCHALES AERO
2023-08-23,15.5,4.1,TANDIL AERO
2023-08-23,28.5,17,TARTAGAL AERO
2023-08-23,24.3,6.5,TERMAS DE RIO HONDO AERO
2023-08-23,35.4,25,TINOGASTA
2023-08-23,11.6,1.8,TRELEW AERO
2023-08-23,18.6,8,TRENQUE LAUQUEN
2023-08-23,14.5,3.9,TRES ARROYOS
2023-08-23,23.2,6.9,TUCUMAN AERO
2023-08-23,2,-0.7,USHUAIA AERO
2023-08-23,7.5,1.3,USPALLATA
2023-08-23,15,5,VENADO TUERTO AERO
2023-08-23,17.2,5,VICTORICA
2023-08-23,12.7,3.1,VIEDMA AERO
2023-08-23,22,7.1,VILLA DE MARIA DEL RIO SECO
2023-08-23,19.2,3.4,VILLA DOLORES AERO
2023-08-23,17.2,5.5,VILLA GESELL AERO
2023-08-23,14,5,VILLA REYNOLDS AERO
2023-08-22,17.3,12.6,AEROPARQUE AERO
2023-08-22,14.2,7.4,AZUL AERO
2023-08-22,15,7.8,BAHIA BLANCA AERO
2023-08-22,5,-0.6,BARILOCHE AERO
2023-08-22,-9.8,-15.4,BASE BELGRANO II
2023-08-22,1.2,-1.6,BASE CARLINI (EX JUBANY)
2023-08-22,0.7,-1.9,BASE ESPERANZA
2023-08-22,-1.1,-3.7,BASE MARAMBIO
2023-08-22,-1.6,-4,BASE ORCADAS
2023-08-22,-3.4,-18.3,BASE SAN MARTIN
2023-08-22,13.3,6.9,BENITO JUAREZ AERO
2023-08-22,27.2,17.3,BERNARDO DE IRIGOYEN AERO
2023-08-22,14.6,8,BOLIVAR AERO
2023-08-22,18.9,12,BUENOS AIRES OBSERVATORIO
2023-08-22,17.7,9.2,CAMPO DE MAYO AERO
2023-08-22,39.7,12,CATAMARCA AERO
2023-08-22,25,14,CERES AERO
2023-08-22,27,13.5,CHAMICAL AERO
2023-08-22,8.4,0.5,CHAPELCO AERO
2023-08-22,26,10.5,CHEPES
2023-08-22,37.6,18.5,CHILECITO AERO
2023-08-22,16.2,5.2,CIPOLLETTI
2023-08-22,12.5,4.9,COMODORO RIVADAVIA AERO
2023-08-22,26.2,,CONCORDIA AERO
2023-08-22,22,6.4,CORDOBA AERO
2023-08-22,23.6,11,CORDOBA OBSERVATORIO
2023-08-22,12.2,8,CORONEL SUAREZ AERO
2023-08-22,35.6,22.5,CORRIENTES AERO
2023-08-22,,6.7,DOLORES AERO
2023-08-22,7.3,1.9,EL BOLSON AERO
2023-08-22,4.4,-2.6,EL CALAFATE AERO
2023-08-22,18,8.4,EL PALOMAR AERO
2023-08-22,,5.8,ESCUELA DE AVIACION MILITAR AERO
2023-08-22,5.5,0.2,ESQUEL AERO
2023-08-22,17.3,8.8,EZEIZA AERO
2023-08-22,37.1,23.2,FORMOSA AERO
2023-08-22,11,7.3,GENERAL PICO AERO
2023-08-22,8.2,0,GOBERNADOR GREGORES AERO
2023-08-22,20,12.2,GUALEGUAYCHU AERO
2023-08-22,31.5,17.8,IGUAZU AERO
2023-08-22,32.2,21,ITUZAINGO
2023-08-22,31,17,JACHAL
2023-08-22,36.6,14.6,JUJUY AERO
2023-08-22,37.6,13.3,JUJUY U N
2023-08-22,17.7,10.5,JUNIN AERO
2023-08-22,16.5,9,LA PLATA AERO
2023-08-22,19.5,-5.9,LA QUIACA OBSERVATORIO
2023-08-22,31.5,8.1,LA RIOJA AERO
2023-08-22,16.9,9.3,LABOULAYE AERO
2023-08-22,14.5,8.6,LAS FLORES
2023-08-22,39,,LAS LOMITAS
2023-08-22,3.3,0,MALARGUE AERO
2023-08-22,8.4,-0.2,MAQUINCHAO
2023-08-22,14.9,6.5,MAR DEL PLATA AERO
2023-08-22,21.6,9.8,MARCOS JUAREZ AERO
2023-08-22,20,,MARIANO MORENO AERO
2023-08-22,27,7.2,MENDOZA AERO
2023-08-22,22.8,6.8,MENDOZA OBSERVATORIO
2023-08-22,32.2,20.5,MERCEDES AERO (CTES)
2023-08-22,17.5,10.6,MERLO AERO
2023-08-22,38.5,13.3,METAN
2023-08-22,30.4,17.8,MONTE CASEROS AERO
2023-08-22,17.6,10.4,MORON AERO
2023-08-22,16.2,3.5,NEUQUEN AERO
2023-08-22,17,9.8,NUEVE DE JULIO
2023-08-22,33,20.8,OBERA
2023-08-22,13.4,6.9,OLAVARRIA AERO
2023-08-22,38.4,14.4,ORAN AERO
2023-08-22,22.9,12.4,PARANA AERO
2023-08-22,9.6,1.6,PASO DE INDIOS
2023-08-22,32.5,20,PASO DE LOS LIBRES AERO
2023-08-22,14.5,8.9,PEHUAJO AERO
